0EA27ICBLF	160722	18:41:04.336	L	0101.6	LL	0234.4	0156.3	
0EA27ICBLF	160722	18:42:14.070	L	0085.9	LL	0437.5	0359.4	
0EA27ICBLF	160722	18:42:14.273	L	0078.1	LL	0210.9	0125.0	
0EA27ICBLF	160722	18:42:14.617	L	0062.5	LL	0359.4	0281.3	
0EA27ICBLF	160722	18:42:15.586	S	0125.0	LS	0187.5	0093.8	
0EA27ICBLF	160722	18:42:15.766	L	0078.1	SL	0226.6	0101.6	
0EA27ICBLF	160722	18:42:15.969	R	0085.9	LR	0195.3	0117.2	
0EA27ICBLF	160722	18:42:16.875	R	0085.9	RR	0359.4	0296.9	
0EA27ICBLF	160722	18:42:17.289	L	0070.3	RL	0429.7	0343.8	
0EA27ICBLF	160722	18:42:17.727	L	0101.6	LL	0406.3	0335.9	
0EA27ICBLF	160722	18:42:17.898	S	0117.2	LS	0156.3	0054.7	
0EA27ICBLF	160722	18:42:18.172	L	0062.5	SL	0328.1	0210.9	
0EA27ICBLF	160722	18:42:19.172	L	0062.5	LL	0406.3	0328.1	
0EA27ICBLF	160722	18:42:20.156	L	0070.3	LL	0289.1	0218.8	
0EA27ICBLF	160722	18:42:20.617	S	0109.4	LS	0421.9	0351.6	
0EA27ICBLF	160722	18:42:24.945	R	0085.9	RR	0140.6	0062.5	
0EA27ICBLF	160722	18:44:23.938	R	0039.1	RR	0156.3	0085.9	
0EA27ICBLF	160722	18:44:24.203	R	0070.3	RR	0234.4	0195.3	
0EA27ICBLF	160722	18:44:24.625	R	0093.8	RR	0398.4	0328.1	
0EA27ICBLF	160722	18:44:25.047	L	0078.1	RL	0437.5	0343.8	
0EA27ICBLF	160722	18:44:26.094	L	0046.9	LL	0335.9	0250.0	
0EA27ICBLF	160722	18:44:26.266	S	0085.9	LS	0132.8	0085.9	
0EA27ICBLF	160722	18:44:27.719	S	0093.8	RS	0156.3	0078.1	
0EA27ICBLF	160722	18:44:28.016	R	0070.3	SR	0320.3	0226.6	
